timestamps,TP9,AF7,AF8,TP10,Right AUX
1757890407.488,-83.496,-30.762,-154.297,-26.855,0.000
1757890407.492,-93.262,-27.832,-120.605,-23.926,0.000
1757890407.496,-7.812,-28.320,-138.184,-18.555,0.000
1757890407.500,17.090,-29.785,-219.727,-22.461,0.000
1757890407.504,-83.008,-35.645,-375.488,-35.156,0.000
1757890407.508,-129.395,-29.785,-438.477,-40.527,0.000
1757890407.511,-24.414,-13.184,-47.852,-22.949,0.000
1757890407.515,43.457,-19.043,58.594,-13.184,0.000
1757890407.519,-30.762,-23.438,-141.602,-20.508,0.000
1757890407.523,-102.539,-28.809,-88.867,-30.762,0.000
1757890407.527,-49.316,-38.086,85.449,-31.250,0.000
1757890407.531,39.551,-41.016,23.438,-11.230,0.000
1757890407.535,-0.977,-36.133,-96.191,-12.695,0.000
1757890407.539,-97.656,-24.902,-27.344,-33.691,0.000
1757890407.543,-87.891,-30.273,-113.281,-32.715,0.000
1757890407.547,16.113,-35.156,-268.555,-5.859,0.000
1757890407.551,14.648,-37.598,-333.496,2.441,0.000
1757890407.554,-89.355,-36.133,-38.086,-30.762,0.000
1757890407.558,-90.820,-35.645,111.328,-38.574,0.000
1757890407.562,5.859,-37.109,-104.004,-15.137,0.000
1757890407.566,29.297,-41.992,-176.270,-3.906,0.000
1757890407.570,-53.223,-36.133,17.578,-16.602,0.000
1757890407.574,-108.887,-34.668,72.754,-36.133,0.000
1757890407.578,-48.828,-45.410,-76.172,-22.461,0.000
1757890407.582,27.832,-44.434,-50.293,-7.812,0.000
1757890407.586,-31.250,-43.945,62.500,-20.020,0.000
1757890407.590,-110.840,-41.504,-107.422,-38.086,0.000
1757890407.593,-65.918,-46.875,-391.113,-30.273,0.000
1757890407.597,23.926,-42.969,-274.902,-5.859,0.000
1757890407.601,11.230,-26.367,104.980,-10.742,0.000
1757890407.605,-84.961,-32.227,21.484,-28.320,0.000
1757890407.609,-73.242,-39.062,-120.605,-33.203,0.000
1757890407.613,37.598,-31.738,8.789,-15.137,0.000
1757890407.617,41.992,-28.320,117.188,-14.160,0.000
1757890407.621,-75.684,-41.016,-94.727,-27.344,0.000
1757890407.625,-115.234,-40.039,-165.039,-35.645,0.000
1757890407.629,-10.742,-27.344,59.570,-18.066,0.000
1757890407.633,47.363,-32.715,107.910,-2.930,0.000
1757890407.636,-49.805,-52.734,-195.801,-13.184,0.000
1757890407.640,-118.652,-50.293,-361.816,-18.066,0.000
1757890407.644,-33.691,-26.855,-31.250,-7.812,0.000
1757890407.648,46.875,-26.367,139.648,-15.625,0.000
1757890407.652,-30.762,-44.434,-148.438,-32.715,0.000
1757890407.656,-124.023,-38.574,-273.926,-34.668,0.000
1757890407.660,-67.871,-21.973,36.133,-27.832,0.000
1757890407.664,29.785,-23.926,85.938,-13.184,0.000
1757890407.668,1.465,-30.762,-59.082,-14.160,0.000
1757890407.672,-93.750,-32.715,-42.480,-30.762,0.000
1757890407.676,-89.355,-33.203,17.578,-30.762,0.000
1757890407.680,10.742,-40.527,-128.418,-14.160,0.000
1757890407.684,28.809,-49.805,-326.172,-8.789,0.000
1757890407.687,-67.871,-41.992,-362.305,-18.555,0.000
1757890407.691,-108.398,-26.367,-169.922,-37.109,0.000
1757890407.695,-21.484,-25.879,-25.391,-25.879,0.000
1757890407.699,32.715,-30.762,-77.637,-8.789,0.000
1757890407.703,-51.758,-35.645,-66.895,-34.180,0.000
1757890407.707,-114.746,-39.062,78.613,-43.945,0.000
1757890407.711,-51.758,-45.410,17.578,-29.785,0.000
1757890407.715,31.738,-44.434,-21.484,-22.461,0.000
1757890407.719,-8.301,-44.922,54.199,-28.320,0.000
1757890407.723,-107.422,-45.410,85.449,-41.992,0.000
1757890407.727,-82.031,-42.480,-30.762,-34.668,0.000
1757890407.730,17.578,-39.062,-218.262,-14.648,0.000
1757890407.734,3.418,-41.992,-248.535,-26.367,0.000
1757890407.738,-92.773,-45.410,-117.676,-42.480,0.000
1757890407.742,-114.746,-43.945,-150.879,-33.691,0.000
1757890407.746,-24.902,-47.363,-205.078,-30.762,0.000
1757890407.750,20.996,-33.691,41.016,-27.344,0.000
1757890407.754,-57.617,-24.902,106.445,-28.809,0.000
1757890407.758,-109.863,-42.969,-202.148,-39.062,0.000
1757890407.762,-35.645,-40.527,-262.695,-27.344,0.000
1757890407.766,30.273,-26.855,106.445,-20.020,0.000
1757890407.770,-36.621,-32.227,100.098,-37.598,0.000
1757890407.774,-114.746,-38.574,-161.133,-43.945,0.000
1757890407.777,-67.871,-40.527,-284.668,-23.438,0.000
1757890407.781,30.762,-32.715,-179.199,-12.695,0.000
1757890407.785,1.465,-31.250,-176.270,-22.461,0.000
1757890407.789,-104.492,-43.945,-378.418,-30.762,0.000
1757890407.793,-83.984,-40.527,-295.898,-33.203,0.000
1757890407.797,30.762,-35.156,131.348,-15.137,0.000
1757890407.801,34.180,-42.480,58.105,-20.020,0.000
1757890407.805,-82.031,-34.180,-107.910,-57.129,0.000
1757890407.809,-111.816,-21.973,-20.020,-66.406,0.000
1757890407.813,-9.766,-21.973,111.816,-38.574,0.000
1757890407.817,35.645,-25.391,23.438,-25.391,0.000
1757890407.820,-54.688,-30.273,-145.508,-39.062,0.000
1757890407.824,-125.000,-30.273,-237.305,-45.898,0.000
1757890407.828,-47.363,-19.531,-123.535,-35.645,0.000
1757890407.832,37.598,-17.578,-87.891,-17.578,0.000
1757890407.836,-37.109,-32.715,-309.570,-36.621,0.000
1757890407.840,-122.070,-23.926,-65.918,-55.176,0.000
1757890407.844,-70.312,-24.902,65.430,-32.227,0.000
1757890407.848,21.973,-37.598,-104.980,-17.578,0.000
1757890407.852,-3.906,-29.297,-77.148,-28.320,0.000
1757890407.856,-107.422,-19.043,48.340,-52.246,0.000
1757890407.859,-102.539,-25.879,46.387,-49.805,0.000
1757890407.863,1.953,-39.062,-62.988,-31.250,0.000
1757890407.867,20.996,-34.668,-14.648,-28.320,0.000
1757890407.871,-77.148,-35.156,-66.895,-33.203,0.000
1757890407.875,-117.676,-36.133,-195.801,-48.340,0.000
1757890407.879,-28.320,-34.180,-337.402,-39.062,0.000
1757890407.883,35.645,-24.902,-262.695,-42.480,0.000
1757890407.887,-52.246,-14.648,116.211,-65.430,0.000
1757890407.891,-134.277,-31.250,0.977,-62.988,0.000
1757890407.894,-52.246,-28.320,-95.703,-44.922,0.000
1757890407.899,40.039,-27.344,-29.785,-31.738,0.000
1757890407.902,-16.602,-35.156,-61.523,-41.504,0.000
1757890407.906,-109.375,-41.016,-152.832,-57.617,0.000
1757890407.910,-68.359,-39.062,-136.230,-50.293,0.000
1757890407.914,27.832,-33.691,-10.742,-30.273,0.000
1757890407.918,-1.465,-46.387,-155.762,-35.156,0.000
1757890407.922,-86.914,-48.828,-316.406,-46.387,0.000
1757890407.926,-91.309,-49.805,-355.469,-50.293,0.000
1757890407.930,15.625,-37.109,-43.457,-34.180,0.000
1757890407.934,50.293,-27.832,116.211,-27.832,0.000
1757890407.937,-61.523,-37.598,-127.930,-45.898,0.000
1757890407.941,-113.281,-37.598,-153.320,-47.363,0.000
1757890407.945,-21.973,-39.551,91.797,-36.621,0.000
1757890407.949,37.109,-46.875,84.961,-36.133,0.000
1757890407.953,-45.898,-54.688,-91.309,-42.969,0.000
1757890407.957,-123.535,-54.199,-208.496,-51.758,0.000
1757890407.961,-68.359,-47.852,-67.871,-49.805,0.000
1757890407.965,25.879,-56.152,-91.309,-32.715,0.000
1757890407.969,-23.926,-68.848,-397.461,-20.508,0.000
1757890407.973,-125.488,-47.363,-375.488,-31.738,0.000
1757890407.977,-83.008,-25.879,43.457,-55.664,0.000
1757890407.980,20.996,-41.504,59.082,-35.645,0.000
1757890407.984,1.465,-41.016,-150.879,-27.832,0.000
1757890407.988,-103.516,-41.016,-96.191,-54.688,0.000
1757890407.992,-111.328,-39.551,56.152,-58.594,0.000
1757890407.996,-8.301,-37.598,28.320,-31.738,0.000
1757890408.000,26.855,-46.875,-144.531,-22.461,0.000
1757890408.004,-62.988,-36.133,-76.660,-38.086,0.000
1757890408.008,-113.770,-28.809,24.414,-56.152,0.000
1757890408.012,-36.621,-41.992,-200.684,-49.805,0.000
1757890408.016,28.320,-52.246,-371.094,-23.926,0.000
1757890408.019,-41.504,-37.109,-159.180,-36.133,0.000
1757890408.023,-113.281,-27.344,59.082,-55.664,0.000
1757890408.027,-57.129,-34.668,-84.961,-39.062,0.000
1757890408.031,37.109,-29.785,-109.863,-20.508,0.000
1757890408.035,11.230,-24.902,63.965,-17.090,0.000
1757890408.039,-95.215,-25.391,39.062,-38.086,0.000
1757890408.043,-99.121,-33.203,-85.449,-50.781,0.000
1757890408.047,6.348,-44.434,-79.590,-29.297,0.000
1757890408.051,21.484,-36.621,66.895,-21.973,0.000
1757890408.055,-77.637,-32.227,13.672,-33.203,0.000
1757890408.059,-107.422,-51.758,-235.840,-28.809,0.000
1757890408.062,-16.602,-41.992,-258.301,-8.301,0.000
1757890408.066,28.320,-24.414,-183.105,10.742,0.000
1757890408.070,-43.945,-30.762,-254.883,-13.184,0.000
1757890408.074,-99.609,-34.180,-268.555,-31.250,0.000
1757890408.078,-35.156,-31.738,-36.621,-24.414,0.000
1757890408.082,43.945,-29.785,82.031,-12.695,0.000
1757890408.086,-22.461,-35.156,-28.320,-17.090,0.000
1757890408.090,-119.629,-34.180,-152.832,-29.297,0.000
1757890408.094,-71.777,-29.297,-30.273,-20.996,0.000
1757890408.098,33.691,-38.574,104.004,-15.137,0.000
1757890408.102,4.395,-46.387,-27.344,-12.207,0.000
1757890408.106,-103.516,-49.316,-240.723,-26.367,0.000
1757890408.109,-98.145,-45.410,-233.887,-33.691,0.000
1757890408.113,14.648,-38.574,43.457,-22.461,0.000
1757890408.117,22.949,-42.969,-115.234,-19.531,0.000
1757890408.121,-87.402,-49.805,-437.500,-31.250,0.000
1757890408.125,-113.281,-32.227,-234.863,-40.527,0.000
1757890408.129,-17.578,-27.344,0.488,-26.855,0.000
1757890408.133,35.156,-37.598,-40.527,-15.625,0.000
1757890408.137,-36.621,-36.621,-149.902,-22.949,0.000
1757890408.141,-98.145,-32.227,3.906,-39.062,0.000
1757890408.145,-39.551,-24.414,68.848,-37.109,0.000
1757890408.149,46.387,-24.414,-92.773,-15.625,0.000
1757890408.152,-4.395,-35.156,-240.234,-23.926,0.000
1757890408.156,-101.074,-40.039,-234.375,-43.457,0.000
1757890408.160,-70.312,-34.180,-189.941,-31.738,0.000
1757890408.164,30.273,-35.645,-347.168,-9.277,0.000
1757890408.168,14.648,-37.109,-277.832,-22.949,0.000
1757890408.172,-74.219,-29.297,79.102,-58.594,0.000
1757890408.176,-73.242,-34.668,10.742,-61.523,0.000
1757890408.180,2.441,-39.551,-187.012,-36.133,0.000
1757890408.184,25.879,-36.133,-91.309,-33.691,0.000
1757890408.188,-62.988,-33.203,76.660,-50.293,0.000
1757890408.192,-116.699,-39.062,-35.156,-55.664,0.000
1757890408.195,-36.133,-37.598,-96.680,-47.852,0.000
1757890408.199,19.043,-41.992,-120.117,-42.969,0.000
1757890408.203,-46.387,-40.527,-136.230,-46.387,0.000
1757890408.207,-119.629,-38.086,-197.754,-46.387,0.000
1757890408.211,-65.430,-51.270,-355.957,-41.992,0.000
1757890408.215,23.438,-37.598,-45.898,-42.969,0.000
1757890408.219,-17.090,-21.973,117.188,-43.945,0.000
1757890408.223,-110.352,-31.250,-102.051,-57.617,0.000
1757890408.227,-95.703,-39.551,-124.023,-63.965,0.000
1757890408.231,7.812,-31.250,92.773,-35.156,0.000
1757890408.235,10.742,-32.227,9.277,-20.508,0.000
1757890408.238,-96.680,-42.480,-182.129,-44.434,0.000
1757890408.242,-121.582,-40.527,-80.078,-49.805,0.000
1757890408.246,-20.020,-41.504,-91.309,-30.762,0.000
1757890408.250,19.531,-32.715,-202.148,-28.809,0.000
1757890408.254,-79.102,-35.645,-401.855,-32.227,0.000
1757890408.258,-139.648,-31.250,-330.566,-46.387,0.000
1757890408.262,-43.457,-11.230,74.707,-56.152,0.000
1757890408.266,25.879,-16.602,59.082,-40.527,0.000
1757890408.270,-45.898,-15.625,-133.301,-41.504,0.000
1757890408.274,-120.117,-10.742,-125.977,-54.199,0.000
1757890408.278,-62.988,-11.230,76.660,-45.410,0.000
1757890408.281,30.273,-14.648,20.020,-22.461,0.000
1757890408.285,-4.395,-19.043,-99.609,-25.391,0.000
1757890408.289,-105.469,-20.508,0.488,-46.875,0.000
1757890408.293,-94.238,-20.020,-104.980,-50.781,0.000
1757890408.297,17.578,-25.391,-290.039,-28.320,0.000
1757890408.301,15.625,-32.715,-333.496,-20.996,0.000
1757890408.305,-85.449,-19.043,-62.012,-50.293,0.000
1757890408.309,-106.445,-16.602,76.172,-57.129,0.000
1757890408.312,-6.348,-17.090,-107.910,-29.297,0.000
1757890408.316,48.340,-19.043,-115.723,-19.043,0.000
1757890408.320,-44.434,-20.508,81.055,-37.109,0.000
1757890408.324,-120.605,-20.020,46.875,-50.781,0.000
1757890408.328,-56.641,-27.832,-69.824,-41.016,0.000
1757890408.332,33.691,-24.414,-21.484,-21.484,0.000
1757890408.336,-15.137,-19.531,69.336,-20.996,0.000
1757890408.340,-106.445,-16.602,-87.891,-41.992,0.000
1757890408.344,-74.707,-21.484,-361.816,-48.828,0.000
1757890408.348,23.438,-27.344,-390.137,-23.926,0.000
1757890408.352,12.207,-19.531,-116.211,-27.832,0.000
1757890408.355,-93.262,-23.438,-15.137,-52.734,0.000
1757890408.359,-103.027,-31.250,-142.578,-56.641,0.000
1757890408.363,3.418,-20.996,-26.855,-41.016,0.000
1757890408.367,29.297,-16.602,116.699,-26.367,0.000
1757890408.371,-67.383,-30.273,-27.832,-34.668,0.000
1757890408.375,-109.375,-31.250,-98.633,-48.340,0.000
1757890408.379,-14.160,-19.531,57.617,-26.855,0.000
1757890408.383,42.480,-26.855,98.145,-13.184,0.000
1757890408.387,-39.551,-40.527,-164.062,-28.809,0.000
1757890408.391,-119.141,-41.016,-350.098,-36.621,0.000
1757890408.394,-62.988,-31.250,-44.434,-39.062,0.000
1757890408.398,33.203,-30.273,134.277,-29.297,0.000
1757890408.402,-13.184,-34.668,-121.582,-19.043,0.000
1757890408.406,-110.840,-33.203,-251.465,-31.738,0.000
1757890408.410,-78.613,-25.391,24.902,-34.180,0.000
1757890408.414,31.738,-26.367,109.863,-17.090,0.000
1757890408.418,24.414,-30.762,-78.613,-11.230,0.000
1757890408.422,-78.613,-26.855,-189.453,-24.414,0.000
1757890408.426,-91.797,-21.484,-9.277,-33.691,0.000
1757890408.430,-0.488,-30.762,56.152,-23.438,0.000
1757890408.433,29.297,-40.527,-187.988,-9.277,0.000
1757890408.437,-63.477,-35.156,-275.391,-15.137,0.000
1757890408.441,-106.445,-26.367,-181.641,-23.926,0.000
1757890408.445,-19.043,-27.344,-62.012,-21.973,0.000
1757890408.449,36.133,-33.203,-100.098,-20.508,0.000
1757890408.453,-35.156,-26.367,-45.898,-26.855,0.000
1757890408.457,-109.375,-26.855,63.477,-37.109,0.000
1757890408.461,-59.570,-32.715,-146.484,-34.668,0.000
1757890408.465,29.297,-21.973,-104.004,-28.809,0.000
1757890408.469,-11.719,-21.484,69.824,-36.133,0.000
1757890408.473,-104.004,-27.832,47.852,-49.316,0.000
1757890408.477,-88.867,-35.156,-35.645,-50.293,0.000
1757890408.480,4.883,-37.109,-208.984,-35.156,0.000
1757890408.484,14.648,-22.461,-164.551,-35.645,0.000
1757890408.488,-86.426,-23.926,67.383,-65.918,0.000
1757890408.492,-111.816,-44.434,-148.926,-60.059,0.000
1757890408.496,-18.555,-38.574,-357.910,-31.738,0.000
1757890408.500,24.414,-11.230,-2.441,-31.250,0.000
1757890408.504,-66.406,-22.949,88.379,-51.758,0.000
1757890408.508,-132.812,-36.133,-121.582,-65.918,0.000
1757890408.512,-62.988,-34.668,-82.520,-54.688,0.000
1757890408.516,15.137,-39.551,-43.457,-37.109,0.000
1757890408.520,-44.922,-32.715,-140.137,-50.781,0.000
1757890408.523,-125.488,-30.762,-180.664,-65.430,0.000
1757890408.527,-77.637,-36.133,-245.605,-57.617,0.000
1757890408.531,21.484,-30.273,-185.547,-47.363,0.000
1757890408.535,-3.906,-25.391,-143.555,-48.340,0.000
1757890408.539,-117.676,-34.180,-375.488,-62.012,0.000
1757890408.543,-111.328,-32.227,-285.645,-67.383,0.000
1757890408.547,-1.953,-23.926,120.605,-57.129,0.000
1757890408.551,19.531,-25.391,19.531,-47.363,0.000
1757890408.555,-83.496,-26.855,-128.906,-60.547,0.000
1757890408.559,-119.141,-25.879,1.953,-72.266,0.000
1757890408.563,-22.949,-24.902,103.516,-54.199,0.000
1757890408.566,30.762,-32.715,23.926,-34.180,0.000
1757890408.570,-52.734,-35.156,-157.227,-39.062,0.000
1757890408.574,-116.699,-27.832,-256.348,-58.105,0.000
1757890408.578,-49.805,-25.879,-188.477,-48.340,0.000
1757890408.582,35.645,-32.227,-242.676,-32.227,0.000
1757890408.586,-19.531,-43.457,-364.746,-31.738,0.000
1757890408.590,-127.441,-35.156,-59.082,-56.641,0.000
1757890408.594,-89.844,-25.391,119.629,-56.641,0.000
1757890408.598,27.832,-28.809,-32.227,-26.855,0.000
1757890408.602,12.207,-21.973,-52.246,-28.320,0.000
1757890408.606,-90.332,-15.137,63.477,-42.480,0.000
1757890408.609,-86.914,-19.531,70.801,-44.434,0.000
1757890408.613,0.000,-27.832,-29.785,-39.062,0.000
1757890408.617,16.602,-28.320,-27.344,-39.551,0.000
1757890408.621,-77.637,-33.691,-107.422,-48.340,0.000
1757890408.625,-116.211,-32.227,-206.543,-52.246,0.000
1757890408.629,-40.039,-37.598,-328.125,-36.133,0.000
1757890408.633,14.648,-39.062,-354.004,-32.715,0.000
1757890408.637,-40.039,-25.879,5.859,-55.664,0.000
1757890408.641,-112.305,-26.855,28.809,-55.664,0.000
1757890408.644,-65.918,-28.320,-97.168,-34.180,0.000
1757890408.649,25.879,-27.344,18.555,-33.203,0.000
1757890408.652,-12.207,-24.902,107.910,-45.898,0.000
