timestamps,TP9,AF7,AF8,TP10,Right AUX
1757889917.470,-333.984,-25.879,-433.594,-204.590,0.000
1757889917.474,-77.637,-14.160,-0.977,-157.715,0.000
1757889917.478,426.270,-30.273,233.398,181.152,0.000
1757889917.482,-998.047,-45.410,-176.758,-277.344,0.000
1757889917.486,318.359,-36.133,-475.586,68.848,0.000
1757889917.490,-122.070,-25.391,-76.172,-141.602,0.000
1757889917.494,-105.469,-25.391,274.902,-203.125,0.000
1757889917.497,633.789,-38.086,-59.570,190.918,0.000
1757889917.501,-920.410,-40.039,-424.805,-279.785,0.000
1757889917.505,226.562,-45.898,-280.273,24.902,0.000
1757889917.509,6.348,-48.828,146.484,10.742,0.000
1757889917.513,-312.012,-42.969,49.805,-204.102,0.000
1757889917.517,624.512,-50.293,-375.977,148.438,0.000
1757889917.521,-690.918,-43.457,-387.695,-276.855,0.000
1757889917.525,328.613,-20.508,1.953,-3.418,0.000
1757889917.529,124.023,-18.555,266.113,87.402,0.000
1757889917.533,-873.047,-50.293,-173.340,-288.574,0.000
1757889917.537,437.012,-54.199,-501.953,119.629,0.000
1757889917.540,-367.188,-24.902,-81.543,-142.090,0.000
1757889917.544,303.711,-10.254,234.863,-41.016,0.000
1757889917.548,301.270,-28.809,-96.191,117.676,0.000
1757889917.552,-835.938,-47.363,-491.699,-276.855,0.000
1757889917.556,587.891,-23.926,-361.328,130.371,0.000
1757889917.560,-288.086,2.930,210.938,-54.199,0.000
1757889917.564,-127.441,-26.855,43.457,-108.887,0.000
1757889917.568,316.406,-51.270,-457.520,109.863,0.000
1757889917.572,-637.695,-20.508,-291.992,-250.977,0.000
1757889917.576,669.434,-1.953,195.312,99.609,0.000
1757889917.579,-323.242,-33.203,146.484,-60.059,0.000
1757889917.583,-468.262,-39.062,-331.543,-208.984,0.000
1757889917.587,440.918,-16.602,-413.086,99.121,0.000
1757889917.591,-515.137,-1.465,18.066,-263.184,0.000
1757889917.595,653.809,-11.230,201.172,40.039,0.000
1757889917.599,-135.254,-43.457,-303.711,-18.066,0.000
1757889917.603,-476.074,-20.020,-538.086,-243.164,0.000
1757889917.607,567.383,6.836,-40.527,144.531,0.000
1757889917.611,-674.316,-0.488,280.762,-211.914,0.000
1757889917.615,413.574,-16.113,-154.297,-4.395,0.000
1757889917.619,216.797,-22.461,-448.242,43.457,0.000
1757889917.622,-454.102,-11.230,-137.695,-251.953,0.000
1757889917.626,801.270,-8.301,232.422,163.574,0.000
1757889917.630,-643.066,-38.574,-12.695,-147.461,0.000
1757889917.634,-134.766,-51.270,-447.754,-73.242,0.000
1757889917.638,258.789,-31.250,-403.320,70.801,0.000
1757889917.642,-467.773,-16.602,18.066,-248.047,0.000
1757889917.646,884.277,-27.832,-15.625,173.340,0.000
1757889917.650,-420.898,-36.621,-388.672,-113.281,0.000
1757889917.654,-238.281,-24.414,-409.668,-170.410,0.000
1757889917.658,357.422,-1.953,-9.277,97.168,0.000
1757889917.662,-599.121,-1.465,268.555,-255.371,0.000
1757889917.665,780.273,-33.691,-103.027,120.605,0.000
1757889917.669,-130.371,-55.176,-410.645,-109.863,0.000
1757889917.673,-253.418,-30.273,-146.484,-234.375,0.000
1757889917.677,638.672,-11.230,266.602,219.727,0.000
1757889917.681,-952.637,-39.551,-17.578,-234.375,0.000
1757889917.685,87.891,-55.176,-477.539,6.348,0.000
1757889917.689,86.914,-40.527,-438.477,-7.812,0.000
1757889917.693,-289.551,-5.371,18.066,-239.746,0.000
1757889917.697,865.723,-16.113,128.906,218.750,0.000
1757889917.701,-705.566,-48.828,-360.352,-242.188,0.000
1757889917.704,-34.668,-38.574,-441.895,-88.867,0.000
1757889917.708,243.164,-7.812,75.684,145.508,0.000
1757889917.712,-578.613,-14.160,231.934,-194.824,0.000
1757889917.716,660.645,-43.945,-270.020,125.000,0.000
1757889917.720,-454.102,-42.969,-476.074,-218.262,0.000
1757889917.724,-50.293,-14.160,-85.938,-78.125,0.000
1757889917.728,370.117,-4.395,253.906,213.867,0.000
1757889917.732,-1000.000,-44.434,-208.984,-271.484,0.000
1757889917.736,353.027,-41.992,-604.004,89.355,0.000
1757889917.740,-69.824,5.859,-182.129,-67.871,0.000
1757889917.744,-64.453,10.254,261.719,-116.211,0.000
1757889917.747,572.266,-30.273,-51.270,207.520,0.000
1757889917.751,-920.898,-47.852,-471.191,-280.273,0.000
1757889917.755,305.664,-24.414,-254.395,55.664,0.000
1757889917.759,-4.395,-6.348,237.305,25.391,0.000
1757889917.763,-430.176,-20.020,73.730,-232.422,0.000
1757889917.767,655.273,-38.574,-417.480,148.926,0.000
1757889917.771,-605.469,-25.879,-327.148,-238.281,0.000
1757889917.775,302.246,-14.160,159.180,12.207,0.000
1757889917.779,124.023,-32.227,52.734,92.773,0.000
1757889917.783,-803.223,-33.691,-453.613,-275.391,0.000
1757889917.786,532.227,-25.391,-449.707,122.559,0.000
1757889917.790,-350.098,-14.648,-35.645,-166.992,0.000
1757889917.794,125.000,-5.371,221.191,-98.633,0.000
1757889917.798,153.809,-37.598,-92.773,85.449,0.000
1757889917.802,-800.293,-42.969,-420.898,-253.906,0.000
1757889917.806,494.629,-17.578,-326.172,101.074,0.000
1757889917.810,-333.496,-7.812,172.363,-108.398,0.000
1757889917.814,62.500,-24.414,39.551,-104.004,0.000
1757889917.818,445.801,-37.109,-446.289,135.742,0.000
1757889917.822,-649.902,-5.371,-430.664,-254.883,0.000
1757889917.826,697.266,43.945,14.648,137.695,0.000
1757889917.829,-275.391,59.570,190.918,4.395,0.000
1757889917.833,-433.105,49.316,-254.395,-148.926,0.000
1757889917.837,429.688,41.016,-498.535,171.875,0.000
1757889917.841,-584.473,55.176,-104.980,-227.539,0.000
1757889917.845,726.562,65.918,234.375,80.078,0.000
1757889917.849,-1.953,28.809,-154.297,41.504,0.000
1757889917.853,-545.410,13.672,-454.102,-248.047,0.000
1757889917.857,596.680,33.691,-160.156,133.789,0.000
1757889917.861,-520.996,38.086,266.602,-149.414,0.000
1757889917.865,395.020,5.371,-15.137,25.879,0.000
1757889917.869,117.188,-20.508,-466.309,33.691,0.000
1757889917.872,-469.727,9.766,-300.781,-273.926,0.000
1757889917.876,796.387,41.016,198.242,172.852,0.000
1757889917.880,-676.270,-3.906,151.367,-126.953,0.000
1757889917.884,-213.379,-40.039,-415.527,-89.844,0.000
1757889917.888,210.449,-7.324,-437.500,54.688,0.000
1757889917.892,-396.484,23.438,107.910,-245.117,0.000
1757889917.896,894.043,2.930,172.852,180.176,0.000
1757889917.900,-460.938,-30.273,-320.801,-144.531,0.000
1757889917.904,-214.355,-9.766,-413.086,-158.691,0.000
1757889917.908,446.777,13.672,36.133,199.219,0.000
1757889917.911,-680.664,6.836,212.402,-215.332,0.000
1757889917.915,591.309,-31.250,-251.465,110.840,0.000
1757889917.919,-137.695,-46.875,-530.762,-72.266,0.000
1757889917.923,-262.207,-7.812,-159.180,-202.148,0.000
1757889917.927,625.000,-6.348,176.758,241.211,0.000
1757889917.931,-988.281,-36.621,-230.957,-233.887,0.000
1757889917.935,97.656,-23.926,-513.184,0.977,0.000
1757889917.939,144.531,-8.301,-219.727,62.500,0.000
1757889917.943,-301.758,14.160,202.148,-184.082,0.000
1757889917.947,784.180,9.277,119.141,199.219,0.000
1757889917.951,-729.492,-23.926,-299.316,-225.586,0.000
1757889917.954,-34.668,-22.461,-363.281,-40.527,0.000
1757889917.958,212.402,-7.812,65.430,125.488,0.000
1757889917.962,-606.445,-14.648,195.801,-248.047,0.000
1757889917.966,754.395,-37.598,-307.617,166.992,0.000
1757889917.970,-334.961,-23.926,-479.004,-148.926,0.000
1757889917.974,-52.734,4.883,-280.762,-104.492,0.000
1757889917.978,388.672,14.648,68.359,166.016,0.000
1757889917.982,-980.469,-13.184,-71.289,-284.668,0.000
1757889917.986,431.641,-23.926,-484.863,115.234,0.000
1757889917.990,-85.449,-6.836,-258.789,-72.266,0.000
1757889917.994,-159.180,1.953,220.215,-185.547,0.000
1757889917.997,669.434,-23.926,40.039,203.125,0.000
1757889918.001,-883.789,-48.828,-439.453,-274.414,0.000
1757889918.005,200.684,-22.949,-389.160,10.742,0.000
1757889918.009,38.086,-0.977,145.020,15.625,0.000
1757889918.013,-370.605,-19.531,70.312,-208.984,0.000
1757889918.017,730.957,-43.457,-486.816,191.895,0.000
1757889918.021,-583.496,-30.273,-533.691,-227.051,0.000
1757889918.025,200.684,13.184,-52.734,-41.016,0.000
1757889918.029,204.102,6.836,205.566,118.652,0.000
1757889918.033,-724.609,-26.855,-248.047,-211.426,0.000
1757889918.036,435.059,-19.531,-501.465,139.160,0.000
1757889918.040,-394.531,4.395,-48.340,-161.133,0.000
1757889918.044,315.430,0.488,290.527,-26.367,0.000
1757889918.048,357.422,-29.785,-88.867,139.160,0.000
1757889918.052,-824.219,-33.691,-434.570,-283.203,0.000
1757889918.056,559.570,-15.137,-243.652,121.582,0.000
1757889918.060,-278.320,5.371,203.125,-42.969,0.000
1757889918.064,-19.531,-7.812,-96.191,-74.707,0.000
1757889918.068,430.176,-20.996,-559.082,129.395,0.000
1757889918.072,-741.699,-1.953,-311.523,-312.012,0.000
1757889918.076,660.645,14.648,140.137,71.289,0.000
1757889918.079,-176.758,-3.418,147.949,-22.461,0.000
1757889918.083,-611.816,-22.949,-346.191,-243.164,0.000
1757889918.087,381.836,-5.371,-420.410,85.449,0.000
1757889918.091,-436.523,18.066,38.086,-209.473,0.000
1757889918.095,611.816,5.859,181.152,68.848,0.000
1757889918.099,-118.164,-24.902,-251.953,11.719,0.000
1757889918.103,-542.969,-19.531,-472.656,-250.000,0.000
1757889918.107,568.359,-8.301,-298.828,134.277,0.000
1757889918.111,-580.078,1.953,68.359,-155.762,0.000
1757889918.115,276.367,-9.277,-66.895,-5.859,0.000
1757889918.118,71.777,-30.762,-461.914,2.441,0.000
1757889918.122,-416.992,-14.160,-282.715,-245.605,0.000
1757889918.126,789.062,-0.488,184.570,192.871,0.000
1757889918.130,-718.262,-22.949,168.945,-177.246,0.000
1757889918.134,-139.160,-45.410,-314.453,-105.957,0.000
1757889918.138,306.152,-32.227,-392.578,109.863,0.000
1757889918.142,-490.723,4.395,84.961,-234.863,0.000
1757889918.146,781.250,-1.465,199.707,138.672,0.000
1757889918.150,-482.422,-50.781,-268.066,-122.559,0.000
1757889918.154,-241.211,-48.828,-532.227,-128.906,0.000
1757889918.158,389.648,-0.488,-112.793,170.898,0.000
1757889918.161,-661.621,13.672,286.621,-236.816,0.000
1757889918.165,711.914,-12.207,-142.578,116.211,0.000
1757889918.169,-51.270,-20.996,-510.254,-8.301,0.000
1757889918.173,-289.551,0.977,-176.758,-178.711,0.000
1757889918.177,634.766,7.812,280.762,169.434,0.000
1757889918.181,-852.051,-27.344,-3.906,-236.328,0.000
1757889918.185,139.160,-37.598,-476.074,19.043,0.000
1757889918.189,91.797,-17.090,-332.520,-28.320,0.000
1757889918.193,-314.453,-12.207,128.906,-271.484,0.000
1757889918.197,821.289,-36.621,-14.648,188.477,0.000
1757889918.201,-724.121,-57.129,-506.348,-217.773,0.000
1757889918.204,-33.691,-29.785,-451.660,-62.988,0.000
1757889918.208,215.332,3.418,56.152,80.566,0.000
1757889918.212,-562.012,-15.137,154.785,-251.465,0.000
1757889918.216,875.000,-47.363,-393.555,201.660,0.000
1757889918.220,-344.238,-39.062,-478.027,-187.500,0.000
1757889918.224,-120.117,-13.672,-55.176,-183.594,0.000
1757889918.228,406.250,-23.926,259.277,170.898,0.000
1757889918.232,-1000.000,-54.199,-91.309,-270.508,0.000
1757889918.236,328.613,-46.387,-446.289,86.426,0.000
1757889918.240,-59.570,-27.832,-135.254,-79.590,0.000
1757889918.243,-136.719,-20.508,245.605,-150.879,0.000
1757889918.247,713.867,-43.457,-63.965,239.258,0.000
1757889918.251,-830.078,-46.875,-460.938,-268.555,0.000
1757889918.255,168.945,-27.832,-357.422,-10.254,0.000
1757889918.259,36.133,-17.578,3.418,47.852,0.000
1757889918.263,-373.047,-16.113,36.133,-184.570,0.000
1757889918.267,565.918,-43.457,-342.773,132.812,0.000
1757889918.271,-689.941,-43.457,-444.336,-257.324,0.000
1757889918.275,294.922,-11.230,-38.086,23.438,0.000
1757889918.279,209.473,-15.137,276.855,125.488,0.000
1757889918.283,-815.918,-48.340,-169.434,-284.180,0.000
1757889918.286,516.602,-45.410,-520.020,115.723,0.000
1757889918.290,-337.891,-24.414,-172.363,-154.297,0.000
1757889918.294,230.469,-19.043,194.336,-47.852,0.000
1757889918.298,321.289,-37.598,-27.832,131.348,0.000
1757889918.302,-923.340,-56.152,-486.816,-291.016,0.000
1757889918.306,533.203,-34.668,-436.523,130.371,0.000
1757889918.310,-202.148,-1.953,157.227,-46.875,0.000
1757889918.314,-155.762,-22.461,99.609,-152.344,0.000
1757889918.318,441.895,-44.434,-413.574,121.582,0.000
1757889918.322,-574.219,-21.973,-370.605,-237.793,0.000
1757889918.326,646.973,1.465,111.816,101.562,0.000
1757889918.329,-252.441,-17.578,205.566,-12.695,0.000
1757889918.333,-527.344,-43.945,-282.227,-184.082,0.000
1757889918.337,518.555,-39.062,-497.070,154.785,0.000
1757889918.341,-515.137,-12.695,-88.867,-208.008,0.000
1757889918.345,569.824,-9.277,226.074,32.227,0.000
1757889918.349,22.461,-48.340,-258.301,24.902,0.000
1757889918.353,-525.879,-46.875,-522.461,-207.031,0.000
1757889918.357,547.363,-22.949,-131.836,148.438,0.000
1757889918.361,-570.801,-26.367,208.008,-198.242,0.000
1757889918.365,433.594,-44.922,-124.023,-24.902,0.000
1757889918.368,245.117,-42.480,-496.582,32.715,0.000
1757889918.372,-526.855,-21.973,-256.836,-305.176,0.000
1757889918.376,765.137,-23.438,157.227,124.512,0.000
1757889918.380,-570.801,-42.480,33.691,-133.301,0.000
1757889918.384,-127.930,-52.246,-407.227,-79.590,0.000
1757889918.388,271.973,-33.691,-443.848,91.797,0.000
1757889918.392,-488.770,-14.648,-91.797,-277.832,0.000
1757889918.396,943.848,-19.531,-49.316,170.410,0.000
1757889918.400,-273.926,-28.320,-368.652,-49.316,0.000
1757889918.404,-295.898,-23.926,-475.586,-159.668,0.000
1757889918.408,469.238,-7.812,-170.410,165.527,0.000
1757889918.411,-595.215,-11.719,210.449,-185.547,0.000
1757889918.415,669.434,-40.527,-140.625,125.977,0.000
1757889918.419,-72.754,-49.805,-532.227,-59.570,0.000
1757889918.423,-296.387,-20.996,-299.316,-225.586,0.000
1757889918.427,661.621,-1.465,139.648,206.543,0.000
1757889918.431,-858.398,-29.297,-86.426,-212.402,0.000
1757889918.435,122.070,-48.340,-502.930,13.184,0.000
1757889918.439,117.676,-41.504,-491.211,6.836,0.000
1757889918.443,-304.688,-0.488,-71.777,-225.098,0.000
1757889918.447,817.383,-5.371,146.973,234.863,0.000
1757889918.450,-718.750,-46.387,-333.008,-211.426,0.000
1757889918.454,-62.500,-26.855,-486.328,-86.914,0.000
1757889918.458,257.812,3.418,18.066,142.578,0.000
1757889918.462,-619.141,-5.859,250.000,-231.934,0.000
1757889918.466,682.617,-34.180,-229.492,143.555,0.000
1757889918.470,-322.754,-34.668,-497.559,-167.969,0.000
1757889918.474,-98.633,-5.371,-181.152,-108.398,0.000
1757889918.478,478.516,-2.930,208.496,245.117,0.000
1757889918.482,-993.652,-44.434,-162.598,-258.789,0.000
1757889918.486,287.109,-46.875,-622.070,70.312,0.000
1757889918.490,-44.922,-14.648,-287.598,-36.133,0.000
1757889918.493,-135.254,-0.488,225.586,-140.625,0.000
1757889918.497,630.859,-20.996,9.277,196.289,0.000
1757889918.501,-917.480,-34.668,-467.285,-253.906,0.000
1757889918.505,209.961,-11.719,-345.215,67.871,0.000
1757889918.509,64.453,2.441,142.578,62.012,0.000
1757889918.513,-402.344,-27.832,138.672,-201.172,0.000
1757889918.517,756.348,-66.406,-353.516,212.402,0.000
1757889918.521,-565.918,-46.875,-401.855,-162.598,0.000
1757889918.525,186.523,-11.230,55.176,17.090,0.000
1757889918.529,141.602,-16.602,101.562,91.309,0.000
1757889918.533,-869.629,-27.832,-386.230,-264.648,0.000
1757889918.536,519.531,-24.414,-478.516,167.480,0.000
1757889918.540,-353.027,-20.508,-129.395,-108.887,0.000
1757889918.544,125.000,-12.695,208.984,-80.566,0.000
1757889918.548,455.078,-23.438,-10.742,153.320,0.000
1757889918.552,-802.246,-35.645,-397.949,-228.027,0.000
1757889918.556,430.664,-17.578,-294.922,87.402,0.000
1757889918.560,-166.504,-4.395,141.113,-43.457,0.000
1757889918.564,80.566,-31.250,-36.621,-54.688,0.000
1757889918.568,534.180,-46.387,-450.684,162.598,0.000
1757889918.572,-716.309,-27.344,-470.703,-249.023,0.000
1757889918.576,528.809,-1.953,-88.867,69.824,0.000
1757889918.579,-132.812,-7.812,210.449,29.785,0.000
1757889918.583,-490.723,-40.039,-246.582,-151.855,0.000
1757889918.587,387.695,-47.363,-560.547,136.230,0.000
1757889918.591,-540.527,-12.695,-265.137,-219.727,0.000
1757889918.595,671.875,2.930,176.758,92.773,0.000
1757889918.599,30.762,-43.457,-103.516,96.680,0.000
1757889918.603,-601.074,-49.316,-507.812,-237.793,0.000
1757889918.607,546.875,-19.043,-182.129,125.488,0.000
1757889918.611,-452.148,-3.418,288.086,-102.539,0.000
1757889918.615,217.773,-28.320,-2.441,-8.301,0.000
1757889918.618,-81.055,-64.453,-473.145,-19.043,0.000
1757889918.622,-523.438,-47.852,-393.066,-276.367,0.000
1757889918.626,871.094,-9.766,82.520,190.918,0.000
1757889918.630,-515.137,-28.809,145.996,-86.426,0.000
1757889918.634,-308.105,-58.105,-417.480,-120.605,0.000
1757889918.638,266.113,-43.945,-535.156,84.961,0.000
1757889918.642,-425.293,-4.883,-9.766,-224.609,0.000
1757889918.646,839.355,-2.441,165.039,162.598,0.000
1757889918.650,-406.738,-39.551,-319.336,-106.445,0.000
1757889918.654,-294.922,-29.785,-466.309,-171.387,0.000
1757889918.658,450.684,-7.812,-49.316,195.312,0.000
1757889918.661,-645.508,-9.766,236.328,-196.777,0.000
1757889918.665,573.242,-39.062,-206.055,103.516,0.000
1757889918.669,-112.305,-44.434,-539.551,-44.434,0.000
1757889918.673,-272.461,-6.836,-210.449,-167.480,0.000
1757889918.677,650.879,-8.301,161.621,279.785,0.000
1757889918.681,-953.613,-43.457,-185.059,-187.012,0.000
1757889918.685,57.617,-37.598,-528.320,13.184,0.000
1757889918.689,154.785,-15.625,-304.688,35.645,0.000
1757889918.693,-363.281,-5.371,136.230,-258.301,0.000
1757889918.697,869.141,-15.137,71.289,200.684,0.000
1757889918.701,-610.352,-36.621,-359.375,-166.016,0.000
1757889918.704,-62.988,-39.551,-417.969,-54.688,0.000
1757889918.708,274.414,-25.391,11.719,144.043,0.000
1757889918.712,-630.371,-25.391,208.008,-233.398,0.000
1757889918.716,802.246,-44.922,-291.504,184.082,0.000
1757889918.720,-228.516,-59.570,-493.652,-92.773,0.000
1757889918.724,-137.695,-34.668,-339.355,-116.699,0.000
1757889918.728,417.969,-10.742,12.207,170.410,0.000
1757889918.732,-907.715,-39.551,-42.480,-256.836,0.000
1757889918.736,419.922,-52.734,-494.629,133.789,0.000
1757889918.740,-46.387,-32.227,-314.941,-62.500,0.000
1757889918.743,-182.129,-1.465,202.148,-209.961,0.000
1757889918.747,790.527,-19.531,127.930,237.793,0.000
1757889918.751,-765.625,-55.176,-353.516,-222.656,0.000
1757889918.755,143.555,-47.852,-448.730,37.598,0.000
1757889918.759,41.016,-13.672,27.344,46.387,0.000
1757889918.763,-368.164,-13.672,166.504,-220.703,0.000
1757889918.767,824.219,-51.758,-391.113,213.867,0.000
1757889918.771,-616.211,-42.480,-585.938,-235.840,0.000
1757889918.775,136.230,0.000,-132.812,-78.613,0.000
1757889918.779,338.867,-4.395,198.730,153.809,0.000
1757889918.783,-804.688,-33.691,-196.777,-223.145,0.000
1757889918.786,449.707,-31.738,-510.254,118.652,0.000
1757889918.790,-301.758,-1.953,-94.238,-155.762,0.000
1757889918.794,138.184,3.906,282.227,-71.777,0.000
1757889918.798,436.523,-35.645,-60.059,156.738,0.000
1757889918.802,-922.363,-51.758,-448.242,-304.199,0.000
1757889918.806,401.367,-29.785,-339.844,68.359,0.000
1757889918.810,-154.297,-13.184,153.320,-25.879,0.000
1757889918.814,-124.512,-33.691,-78.613,-103.027,0.000
1757889918.818,394.531,-32.227,-579.102,123.047,0.000
1757889918.822,-702.148,-9.766,-387.207,-293.457,0.000
1757889918.825,622.559,-0.977,36.133,109.375,0.000
1757889918.829,-132.324,-12.207,192.871,54.199,0.000
1757889918.833,-630.371,-39.062,-260.254,-220.703,0.000
1757889918.837,470.215,-35.156,-435.059,144.531,0.000
1757889918.841,-482.422,-9.766,-16.113,-164.551,0.000
1757889918.845,549.316,-7.324,186.523,81.543,0.000
1757889918.849,68.359,-40.039,-219.238,62.988,0.000
1757889918.853,-621.094,-38.574,-488.770,-246.582,0.000
1757889918.857,636.719,-19.531,-369.141,192.871,0.000
1757889918.861,-486.816,-12.695,-11.230,-103.027,0.000
1757889918.865,163.086,-26.367,-141.602,-44.922,0.000
1757889918.868,155.273,-48.340,-513.184,59.570,0.000
1757889918.872,-514.648,-35.156,-409.180,-212.891,0.000
1757889918.876,742.676,-10.254,42.969,177.246,0.000
1757889918.880,-596.680,-20.996,179.688,-131.836,0.000
1757889918.884,-237.793,-43.945,-331.543,-127.930,0.000
1757889918.888,300.781,-37.109,-486.816,99.121,0.000
1757889918.892,-476.074,-15.137,-19.531,-252.441,0.000
1757889918.896,841.797,-17.578,219.727,108.887,0.000
1757889918.900,-357.910,-47.852,-243.652,-116.699,0.000
1757889918.904,-300.293,-44.434,-566.406,-194.336,0.000
1757889918.908,467.773,-7.324,-243.164,149.902,0.000
1757889918.911,-726.562,7.324,231.934,-240.723,0.000
1757889918.915,637.695,-33.691,-87.402,88.867,0.000
1757889918.919,68.848,-54.688,-541.016,-1.953,0.000
1757889918.923,-341.797,-9.766,-304.199,-241.699,0.000
1757889918.927,648.438,5.371,203.125,165.039,0.000
1757889918.931,-788.574,-29.297,16.113,-199.219,0.000
1757889918.935,143.066,-38.086,-477.539,11.230,0.000
1757889918.939,145.996,-16.602,-374.512,22.949,0.000
1757889918.943,-382.812,2.930,71.777,-252.930,0.000
1757889918.947,912.598,-12.695,-0.977,238.770,0.000
1757889918.950,-529.785,-36.621,-488.281,-129.883,0.000
1757889918.954,-107.910,-21.973,-495.117,-79.590,0.000
1757889918.958,225.586,-1.465,-19.531,108.398,0.000
1757889918.962,-546.387,-8.301,173.828,-211.426,0.000
1757889918.966,851.074,-35.156,-343.750,208.008,0.000
1757889918.970,-281.250,-31.250,-479.004,-146.484,0.000
1757889918.974,-160.645,-10.254,-187.012,-156.738,0.000
1757889918.978,579.590,-5.371,163.086,238.770,0.000
1757889918.982,-889.160,-25.879,-53.711,-232.422,0.000
1757889918.986,271.484,-34.180,-469.727,44.922,0.000
1757889918.990,-28.320,-14.648,-276.855,-81.055,0.000
1757889918.993,-173.828,4.395,153.809,-155.273,0.000
1757889918.997,747.070,-11.719,1.465,257.324,0.000
1757889919.001,-876.465,-42.480,-413.086,-259.766,0.000
1757889919.005,68.359,-33.691,-416.504,-24.902,0.000
1757889919.009,125.488,-27.344,-131.348,56.152,0.000
1757889919.013,-459.961,-29.785,23.926,-208.984,0.000
1757889919.017,624.023,-36.621,-291.992,157.227,0.000
1757889919.021,-599.121,-37.109,-492.676,-258.789,0.000
1757889919.025,161.133,-9.766,-169.434,-61.035,0.000
1757889919.029,259.277,-7.324,212.891,101.562,0.000
1757889919.033,-958.496,-47.852,-170.898,-311.523,0.000
1757889919.036,382.812,-45.898,-550.293,79.590,0.000
1757889919.040,-247.559,-18.066,-259.766,-139.648,0.000
1757889919.044,118.164,-6.348,169.922,-63.965,0.000
1757889919.048,386.230,-22.461,4.883,145.996,0.000
1757889919.052,-861.328,-52.734,-483.887,-260.742,0.000
1757889919.056,540.527,-41.992,-488.770,138.184,0.000
1757889919.060,-194.824,-21.484,65.430,-53.223,0.000
1757889919.064,-229.980,-41.504,134.766,-159.668,0.000
1757889919.068,543.945,-47.363,-374.023,149.414,0.000
1757889919.072,-652.832,-16.602,-416.504,-222.168,0.000
1757889919.075,466.797,4.395,75.195,95.215,0.000
1757889919.079,-56.152,-22.949,235.352,57.617,0.000
1757889919.083,-504.395,-56.641,-273.926,-166.504,0.000
1757889919.087,512.207,-44.434,-501.465,145.996,0.000
1757889919.091,-525.879,-22.949,-145.508,-217.285,0.000
1757889919.095,480.957,-19.043,188.965,-30.273,0.000
1757889919.099,138.672,-46.875,-224.121,42.480,0.000
1757889919.103,-623.047,-42.480,-565.430,-214.355,0.000
1757889919.107,510.742,-6.836,-224.609,125.000,0.000
1757889919.111,-520.996,-2.441,220.703,-164.062,0.000
1757889919.115,317.871,-37.598,-21.973,-26.367,0.000
1757889919.118,279.785,-51.758,-436.523,56.641,0.000
1757889919.122,-604.492,-30.273,-230.469,-283.691,0.000
1757889919.126,756.348,-14.648,168.945,129.395,0.000
1757889919.130,-406.738,-28.320,156.250,-103.027,0.000
1757889919.134,-166.992,-44.434,-302.246,-82.031,0.000
1757889919.138,271.973,-30.273,-463.379,75.195,0.000
1757889919.142,-520.996,-25.879,-97.168,-297.363,0.000
1757889919.146,868.164,-23.926,73.242,146.973,0.000
1757889919.150,-269.043,-29.785,-248.535,-64.453,0.000
1757889919.154,-380.859,-33.203,-460.449,-212.402,0.000
1757889919.157,469.238,-18.066,-149.414,160.645,0.000
1757889919.161,-535.156,-13.184,250.977,-136.719,0.000
1757889919.165,638.672,-36.621,-28.320,154.785,0.000
1757889919.169,-48.828,-55.176,-432.129,-41.016,0.000
1757889919.173,-337.891,-34.180,-287.109,-251.465,0.000
1757889919.177,748.047,-4.883,209.473,226.074,0.000
1757889919.181,-765.137,-28.809,82.520,-171.387,0.000
1757889919.185,21.484,-47.852,-432.129,-27.832,0.000
1757889919.189,125.977,-41.504,-486.816,7.324,0.000
1757889919.193,-332.520,-6.836,-45.410,-229.492,0.000
1757889919.197,863.281,-8.789,154.785,223.633,0.000
1757889919.200,-644.043,-49.805,-351.562,-191.895,0.000
1757889919.204,-93.262,-45.410,-530.762,-79.590,0.000
1757889919.208,283.203,-10.254,-35.645,129.395,0.000
1757889919.212,-599.121,-5.371,272.949,-271.484,0.000
1757889919.216,665.039,-37.598,-183.105,105.469,0.000
1757889919.220,-384.766,-41.504,-503.906,-201.660,0.000
1757889919.224,-132.812,-20.996,-241.699,-147.949,0.000
1757889919.228,484.375,-17.090,198.730,207.520,0.000
1757889919.232,-1000.000,-55.176,-130.371,-295.898,0.000
1757889919.236,272.461,-62.988,-617.676,84.961,0.000
1757889919.240,30.273,-23.926,-309.570,-6.348,0.000
1757889919.243,-188.477,-9.766,189.941,-172.363,0.000
1757889919.247,703.613,-46.387,47.852,228.516,0.000
1757889919.251,-853.516,-61.035,-423.828,-226.562,0.000
1757889919.255,147.949,-31.738,-411.133,35.645,0.000
1757889919.259,91.797,-17.578,56.641,48.828,0.000
1757889919.263,-464.355,-34.180,212.402,-231.934,0.000
1757889919.267,846.680,-53.223,-260.742,207.031,0.000
1757889919.271,-478.516,-45.410,-400.879,-161.133,0.000
1757889919.275,98.633,-26.367,30.273,-18.066,0.000
1757889919.279,214.355,-31.738,183.105,113.281,0.000
1757889919.282,-791.016,-39.062,-258.789,-251.465,0.000
1757889919.286,627.930,-38.086,-470.215,184.570,0.000
1757889919.290,-286.621,-30.762,-170.898,-111.816,0.000
1757889919.294,32.227,-19.043,225.586,-100.586,0.000
1757889919.298,543.945,-38.086,54.199,179.688,0.000
1757889919.302,-821.289,-64.941,-348.145,-254.395,0.000
1757889919.306,370.117,-55.664,-303.223,86.914,0.000
