timestamps,TP9,AF7,AF8,TP10,Right AUX
1757709998.310,-35.645,-1000.000,-331.055,-40.527,0.000
1757709998.314,33.203,-1000.000,-258.789,7.324,0.000
1757709998.318,16.602,-1000.000,-492.676,52.246,0.000
1757709998.322,-69.824,-1000.000,-653.320,-5.371,0.000
1757709998.326,-66.406,-1000.000,-412.109,-64.941,0.000
1757709998.330,9.766,-1000.000,-337.402,-23.438,0.000
1757709998.334,22.461,-1000.000,-542.480,47.363,0.000
1757709998.338,-60.059,-1000.000,-724.121,17.578,0.000
1757709998.342,-86.426,-1000.000,-457.520,-55.664,0.000
1757709998.346,-5.371,-1000.000,-268.555,-23.438,0.000
1757709998.349,20.020,-1000.000,-383.789,22.461,0.000
1757709998.353,-45.410,-1000.000,-543.457,23.438,0.000
1757709998.357,-102.051,-1000.000,-446.289,-47.363,0.000
1757709998.361,-32.715,-1000.000,-321.777,-27.832,0.000
1757709998.365,29.297,-1000.000,-372.559,22.949,0.000
1757709998.369,-12.695,-1000.000,-421.387,24.902,0.000
1757709998.373,-99.121,-1000.000,-499.512,-41.504,0.000
1757709998.377,-59.570,-1000.000,-437.012,-63.965,0.000
1757709998.381,8.789,-1000.000,-475.098,2.441,0.000
1757709998.385,-3.418,-1000.000,-525.391,42.969,0.000
1757709998.389,-85.449,-1000.000,-444.824,-30.762,0.000
1757709998.392,-73.242,-1000.000,-402.832,-76.660,0.000
1757709998.396,5.859,-1000.000,-367.188,-35.645,0.000
1757709998.400,9.277,-1000.000,-354.492,23.926,0.000
1757709998.404,-69.336,-1000.000,-459.961,6.348,0.000
1757709998.408,-101.074,-1000.000,-509.766,-58.594,0.000
1757709998.412,-22.949,-1000.000,-432.617,-32.227,0.000
1757709998.416,26.367,-1000.000,-363.281,28.809,0.000
1757709998.420,-24.414,-1000.000,-447.754,26.855,0.000
1757709998.424,-111.816,-1000.000,-619.629,-49.316,0.000
1757709998.428,-59.082,-1000.000,-548.828,-31.738,0.000
1757709998.431,6.348,-1000.000,-272.949,6.348,0.000
1757709998.435,-13.672,-1000.000,-394.531,52.734,0.000
1757709998.439,-97.656,-1000.000,-525.391,3.418,0.000
1757709998.443,-73.730,-1000.000,-348.633,-41.992,0.000
1757709998.447,3.906,-1000.000,-250.000,10.254,0.000
1757709998.451,14.160,-1000.000,-420.410,48.340,0.000
1757709998.455,-47.852,-1000.000,-552.246,5.371,0.000
1757709998.459,-62.012,-1000.000,-394.531,-39.551,0.000
1757709998.463,-13.672,-1000.000,-269.043,-29.297,0.000
1757709998.467,12.207,-1000.000,-343.262,16.602,0.000
1757709998.471,-40.039,-1000.000,-562.012,52.734,0.000
1757709998.474,-108.887,-1000.000,-500.000,-40.039,0.000
1757709998.478,-51.270,-1000.000,-247.070,-72.266,0.000
1757709998.482,10.742,-1000.000,-308.105,12.207,0.000
1757709998.486,-34.180,-1000.000,-549.316,29.785,0.000
1757709998.490,-112.305,-1000.000,-454.590,-65.430,0.000
1757709998.494,-62.012,-1000.000,-237.305,-68.848,0.000
1757709998.498,2.930,-1000.000,-320.801,2.930,0.000
1757709998.502,-16.113,-1000.000,-487.305,20.020,0.000
1757709998.506,-97.656,-1000.000,-498.047,-63.965,0.000
1757709998.510,-84.961,-1000.000,-403.320,-88.379,0.000
1757709998.514,-18.555,-1000.000,-391.113,-51.270,0.000
1757709998.517,-10.742,-1000.000,-506.836,-22.461,0.000
1757709998.521,-97.168,-1000.000,-535.645,-42.969,0.000
1757709998.525,-131.836,-1000.000,-360.352,-105.957,0.000
1757709998.529,-51.270,-1000.000,-408.691,-103.516,0.000
1757709998.533,-11.719,-1000.000,-545.898,-18.555,0.000
1757709998.537,-71.289,-1000.000,-449.707,7.812,0.000
1757709998.541,-126.953,-1000.000,-458.496,-76.172,0.000
1757709998.545,-68.848,-1000.000,-382.812,-72.266,0.000
1757709998.549,-4.883,-1000.000,-312.988,-24.902,0.000
1757709998.553,-20.508,-1000.000,-415.039,7.812,0.000
1757709998.557,-104.004,-1000.000,-510.254,-61.035,0.000
1757709998.560,-82.031,-1000.000,-428.711,-80.078,0.000
1757709998.564,-13.184,-1000.000,-394.531,-34.180,0.000
1757709998.568,-22.461,-1000.000,-477.539,27.832,0.000
1757709998.572,-122.559,-1000.000,-565.918,-55.664,0.000
1757709998.576,-134.277,-1000.000,-564.941,-109.375,0.000
1757709998.580,-53.223,-1000.000,-373.535,-20.020,0.000
1757709998.584,-7.324,-1000.000,-302.246,24.414,0.000
1757709998.588,-96.680,-1000.000,-523.926,-14.160,0.000
1757709998.592,-129.395,-1000.000,-512.207,-71.777,0.000
1757709998.596,-37.109,-1000.000,-280.762,-50.293,0.000
1757709998.599,3.418,-1000.000,-294.434,-15.137,0.000
1757709998.603,-61.523,-1000.000,-567.383,-20.020,0.000
1757709998.607,-145.996,-1000.000,-574.707,-84.473,0.000
1757709998.611,-79.102,-1000.000,-366.211,-79.102,0.000
1757709998.615,-4.883,-1000.000,-343.750,-47.852,0.000
1757709998.619,-46.387,-1000.000,-574.707,-4.395,0.000
1757709998.623,-143.066,-1000.000,-655.762,-56.641,0.000
1757709998.627,-131.348,-1000.000,-290.039,-105.957,0.000
1757709998.631,-52.734,-1000.000,-242.188,-46.875,0.000
1757709998.635,-23.926,-1000.000,-393.555,-3.418,0.000
1757709998.639,-137.695,-1000.000,-461.914,-95.703,0.000
1757709998.642,-195.312,-1000.000,-332.031,-175.293,0.000
1757709998.646,-115.234,-1000.000,-275.879,-122.070,0.000
1757709998.650,-82.031,-1000.000,-374.023,-74.219,0.000
1757709998.654,-188.477,-1000.000,-481.445,-121.094,0.000
1757709998.658,-238.770,-1000.000,-477.539,-188.477,0.000
1757709998.662,-161.621,-1000.000,-330.566,-192.383,0.000
1757709998.666,-133.301,-1000.000,-458.008,-147.461,0.000
1757709998.670,-192.871,-1000.000,-530.762,-111.328,0.000
1757709998.674,-259.277,-1000.000,-410.645,-189.453,0.000
1757709998.678,-201.660,-1000.000,-380.371,-189.453,0.000
1757709998.682,-124.512,-1000.000,-312.500,-131.348,0.000
1757709998.685,-132.324,-1000.000,-341.309,-95.703,0.000
1757709998.689,-204.590,-1000.000,-386.719,-152.344,0.000
1757709998.693,-177.246,-1000.000,-389.160,-177.246,0.000
1757709998.697,-116.211,-1000.000,-395.996,-127.441,0.000
1757709998.701,-100.098,-1000.000,-370.605,-80.566,0.000
1757709998.705,-154.297,-1000.000,-487.793,-97.168,0.000
1757709998.709,-153.320,-1000.000,-522.949,-143.555,0.000
1757709998.713,-70.801,-1000.000,-384.277,-101.074,0.000
1757709998.717,-30.762,-1000.000,-237.793,-24.902,0.000
1757709998.721,-84.961,-1000.000,-398.926,-29.785,0.000
1757709998.724,-134.766,-1000.000,-584.473,-74.707,0.000
1757709998.728,-47.363,-1000.000,-511.230,-41.992,0.000
1757709998.732,20.508,-1000.000,-285.156,3.418,0.000
1757709998.736,-18.555,-1000.000,-417.480,18.066,0.000
1757709998.740,-99.121,-1000.000,-488.281,-49.316,0.000
1757709998.744,-44.922,-1000.000,-280.762,-45.410,0.000
1757709998.748,31.250,-1000.000,-268.066,20.020,0.000
1757709998.752,6.348,-1000.000,-448.730,45.898,0.000
1757709998.756,-72.266,-1000.000,-645.020,-18.555,0.000
1757709998.760,-48.340,-1000.000,-473.145,-29.297,0.000
1757709998.764,25.879,-1000.000,-227.051,21.484,0.000
1757709998.767,49.316,-1000.000,-363.770,61.523,0.000
1757709998.771,-19.043,-1000.000,-554.688,26.855,0.000
1757709998.775,-54.688,-1000.000,-430.664,-32.715,0.000
1757709998.779,20.020,-1000.000,-223.145,8.789,0.000
1757709998.783,61.035,-1000.000,-354.980,62.988,0.000
1757709998.787,7.812,-1000.000,-584.961,58.105,0.000
1757709998.791,-44.922,-1000.000,-520.996,-6.348,0.000
1757709998.795,15.137,-1000.000,-322.266,9.766,0.000
1757709998.799,60.059,-1000.000,-456.543,64.453,0.000
1757709998.803,27.832,-1000.000,-673.340,90.332,0.000
1757709998.807,-36.621,-1000.000,-465.332,5.371,0.000
1757709998.810,0.000,-1000.000,-304.688,-16.602,0.000
1757709998.814,65.430,-1000.000,-299.316,51.758,0.000
1757709998.818,55.176,-1000.000,-390.625,94.238,0.000
1757709998.822,-23.926,-1000.000,-473.145,43.457,0.000
1757709998.826,-17.578,-1000.000,-377.441,-7.812,0.000
1757709998.830,45.410,-1000.000,-327.148,31.738,0.000
1757709998.834,71.777,-1000.000,-327.637,84.473,0.000
1757709998.838,13.184,-1000.000,-453.613,61.523,0.000
1757709998.842,-23.926,-1000.000,-482.910,-1.465,0.000
1757709998.846,53.223,-1000.000,-403.809,33.691,0.000
1757709998.849,112.793,-1000.000,-367.676,101.562,0.000
1757709998.853,53.223,-1000.000,-425.293,101.074,0.000
1757709998.857,-13.672,-1000.000,-486.328,17.578,0.000
1757709998.861,58.105,-1000.000,-455.078,50.293,0.000
1757709998.865,117.676,-1000.000,-337.402,87.402,0.000
1757709998.869,102.539,-1000.000,-370.605,109.375,0.000
1757709998.873,23.926,-1000.000,-527.832,80.566,0.000
1757709998.877,38.574,-1000.000,-427.246,9.766,0.000
1757709998.881,95.215,-1000.000,-281.738,53.223,0.000
1757709998.885,87.891,-1000.000,-403.320,104.004,0.000
1757709998.889,0.000,-1000.000,-605.957,30.273,0.000
1757709998.892,-0.977,-1000.000,-516.602,-4.883,0.000
1757709998.896,70.801,-1000.000,-321.289,41.992,0.000
1757709998.900,71.777,-1000.000,-357.910,45.410,0.000
1757709998.904,-4.395,-1000.000,-626.953,20.996,0.000
1757709998.908,-51.270,-1000.000,-620.605,-33.203,0.000
1757709998.912,22.461,-1000.000,-254.395,-31.738,0.000
1757709998.916,87.891,-1000.000,-288.574,31.738,0.000
1757709998.920,55.176,-1000.000,-497.070,70.312,0.000
1757709998.924,-38.086,-1000.000,-469.238,-14.160,0.000
1757709998.928,-0.488,-1000.000,-297.852,-36.621,0.000
1757709998.932,70.312,-1000.000,-331.055,20.996,0.000
1757709998.935,58.594,-1000.000,-522.949,50.293,0.000
1757709998.939,-33.203,-1000.000,-612.305,-18.555,0.000
1757709998.943,-26.855,-1000.000,-457.031,-62.012,0.000
1757709998.947,24.414,-1000.000,-349.609,-28.809,0.000
1757709998.951,23.438,-1000.000,-625.488,22.461,0.000
1757709998.955,-65.918,-1000.000,-731.934,-26.855,0.000
1757709998.959,-103.027,-1000.000,-432.129,-106.445,0.000
1757709998.963,-33.691,-1000.000,-416.016,-76.660,0.000
1757709998.967,6.348,-1000.000,-499.023,-22.461,0.000
1757709998.971,-51.270,-1000.000,-528.809,-37.598,0.000
1757709998.974,-123.047,-1000.000,-541.992,-120.605,0.000
1757709998.978,-60.547,-1000.000,-514.160,-78.613,0.000
1757709998.982,-2.930,-1000.000,-524.414,-15.137,0.000
1757709998.986,-36.621,-1000.000,-618.652,-20.020,0.000
1757709998.990,-118.164,-1000.000,-629.883,-103.516,0.000
1757709998.994,-83.984,-1000.000,-590.820,-86.914,0.000
1757709998.998,-19.043,-1000.000,-582.031,-15.137,0.000
1757709999.002,-24.902,-1000.000,-455.078,21.484,0.000
1757709999.006,-97.168,-1000.000,-563.477,-45.410,0.000
1757709999.010,-84.473,-1000.000,-536.621,-107.422,0.000
1757709999.014,-16.602,-1000.000,-378.906,-59.082,0.000
1757709999.017,-7.324,-1000.000,-389.648,-18.066,0.000
1757709999.021,-98.145,-1000.000,-558.105,-54.199,0.000
1757709999.025,-134.277,-1000.000,-527.344,-110.352,0.000
1757709999.029,-41.992,-1000.000,-374.023,-82.520,0.000
1757709999.033,8.301,-1000.000,-465.820,-21.484,0.000
1757709999.037,-60.059,-1000.000,-607.910,-10.254,0.000
1757709999.041,-134.766,-1000.000,-680.664,-73.730,0.000
1757709999.045,-60.059,-1000.000,-486.816,-55.664,0.000
1757709999.049,6.348,-1000.000,-284.180,-7.324,0.000
1757709999.053,-31.250,-1000.000,-503.906,11.719,0.000
1757709999.057,-104.980,-1000.000,-581.543,-54.688,0.000
1757709999.060,-61.035,-1000.000,-344.238,-75.195,0.000
1757709999.064,-11.230,-1000.000,-313.965,-23.438,0.000
1757709999.068,-24.414,-1000.000,-544.434,35.645,0.000
1757709999.072,-110.352,-1000.000,-635.742,-40.039,0.000
1757709999.076,-110.840,-1000.000,-406.738,-99.121,0.000
1757709999.080,-17.578,-1000.000,-331.055,-12.695,0.000
1757709999.084,2.930,-1000.000,-531.738,46.387,0.000
1757709999.088,-74.219,-1000.000,-697.754,10.742,0.000
1757709999.092,-102.539,-1000.000,-411.621,-59.082,0.000
1757709999.096,-26.367,-1000.000,-252.930,-31.738,0.000
1757709999.099,16.113,-1000.000,-342.773,30.273,0.000
1757709999.103,-34.180,-1000.000,-464.844,30.273,0.000
1757709999.107,-100.586,-1000.000,-409.180,-41.016,0.000
1757709999.111,-42.969,-1000.000,-296.875,-27.832,0.000
1757709999.115,17.578,-1000.000,-315.918,27.832,0.000
1757709999.119,7.812,-1000.000,-393.555,46.875,0.000
1757709999.123,-73.242,-1000.000,-498.047,-19.043,0.000
1757709999.127,-54.199,-1000.000,-374.023,-35.156,0.000
1757709999.131,16.602,-1000.000,-431.641,33.691,0.000
1757709999.135,27.344,-1000.000,-487.305,47.852,0.000
1757709999.139,-47.363,-1000.000,-389.648,-6.836,0.000
1757709999.142,-61.035,-1000.000,-385.742,-31.738,0.000
1757709999.146,20.508,-1000.000,-272.949,0.000,0.000
1757709999.150,43.945,-1000.000,-245.117,44.434,0.000
1757709999.154,-25.879,-1000.000,-404.785,16.602,0.000
1757709999.158,-77.637,-1000.000,-458.496,-62.988,0.000
1757709999.162,-0.488,-1000.000,-323.242,-41.992,0.000
1757709999.166,75.684,-1000.000,-271.484,37.598,0.000
1757709999.170,7.812,-1000.000,-404.785,24.414,0.000
1757709999.174,-113.281,-1000.000,-596.191,-96.680,0.000
1757709999.178,-66.406,-1000.000,-532.227,-86.914,0.000
1757709999.181,0.000,-1000.000,-231.445,-21.484,0.000
1757709999.185,-34.668,-1000.000,-320.801,-9.766,0.000
1757709999.189,-128.906,-1000.000,-439.453,-71.777,0.000
1757709999.193,-122.559,-1000.000,-354.004,-117.188,0.000
1757709999.197,-63.965,-1000.000,-227.539,-90.820,0.000
1757709999.201,-58.594,-1000.000,-264.160,-46.875,0.000
1757709999.205,-141.602,-1000.000,-461.426,-85.449,0.000
1757709999.209,-171.387,-1000.000,-351.074,-151.367,0.000
1757709999.213,-107.422,-1000.000,-198.730,-138.184,0.000
1757709999.217,-72.754,-1000.000,-272.461,-67.871,0.000
1757709999.221,-121.582,-1000.000,-517.578,-57.129,0.000
1757709999.224,-182.129,-1000.000,-456.543,-124.512,0.000
1757709999.228,-102.539,-1000.000,-195.801,-100.098,0.000
1757709999.232,-40.039,-1000.000,-252.441,-42.480,0.000
1757709999.236,-74.707,-1000.000,-511.230,-12.695,0.000
1757709999.240,-137.207,-1000.000,-457.031,-85.449,0.000
1757709999.244,-103.027,-1000.000,-205.078,-99.609,0.000
1757709999.248,-40.039,-1000.000,-269.531,-33.203,0.000
1757709999.252,-31.250,-1000.000,-448.730,-1.465,0.000
1757709999.256,-108.887,-1000.000,-416.016,-61.523,0.000
1757709999.260,-113.281,-1000.000,-339.844,-101.074,0.000
1757709999.264,-34.668,-1000.000,-360.840,-51.758,0.000
1757709999.267,-14.160,-1000.000,-459.473,-2.930,0.000
1757709999.271,-88.867,-1000.000,-482.422,-34.180,0.000
1757709999.275,-110.352,-1000.000,-336.426,-97.168,0.000
1757709999.279,-26.367,-1000.000,-389.648,-64.453,0.000
1757709999.283,8.789,-1000.000,-500.000,-7.324,0.000
1757709999.287,-46.387,-1000.000,-416.992,-12.207,0.000
1757709999.291,-105.469,-1000.000,-495.117,-79.590,0.000
1757709999.295,-50.781,-1000.000,-363.770,-75.195,0.000
1757709999.299,-6.836,-1000.000,-250.977,-21.973,0.000
1757709999.303,-37.109,-1000.000,-393.555,19.043,0.000
1757709999.307,-103.516,-1000.000,-483.887,-47.363,0.000
1757709999.310,-81.055,-1000.000,-395.996,-83.984,0.000
1757709999.314,-9.277,-1000.000,-353.027,-29.785,0.000
1757709999.318,5.859,-1000.000,-382.812,13.672,0.000
1757709999.322,-83.984,-1000.000,-492.676,-30.762,0.000
1757709999.326,-100.098,-1000.000,-502.441,-74.707,0.000
1757709999.330,-19.043,-1000.000,-306.152,-33.691,0.000
1757709999.334,12.695,-1000.000,-266.602,26.367,0.000
1757709999.338,-57.617,-1000.000,-492.676,4.395,0.000
1757709999.342,-101.562,-1000.000,-513.672,-78.125,0.000
1757709999.346,-26.855,-1000.000,-348.145,-57.129,0.000
1757709999.349,27.344,-1000.000,-308.594,1.953,0.000
1757709999.353,-13.672,-1000.000,-535.156,4.395,0.000
1757709999.357,-87.402,-1000.000,-624.023,-52.246,0.000
1757709999.361,-47.852,-1000.000,-406.738,-59.570,0.000
1757709999.365,0.977,-1000.000,-305.176,-20.020,0.000
1757709999.369,-6.836,-1000.000,-518.555,19.043,0.000
1757709999.373,-81.543,-1000.000,-678.223,-41.992,0.000
1757709999.377,-66.406,-1000.000,-338.379,-67.871,0.000
1757709999.381,21.484,-1000.000,-263.184,-13.672,0.000
1757709999.385,45.898,-1000.000,-407.715,35.156,0.000
1757709999.389,-48.340,-1000.000,-497.559,-24.414,0.000
1757709999.392,-80.078,-1000.000,-375.488,-69.336,0.000
1757709999.396,12.695,-1000.000,-315.430,-9.277,0.000
1757709999.400,40.527,-1000.000,-417.969,38.086,0.000
1757709999.404,-32.715,-1000.000,-515.137,17.578,0.000
1757709999.408,-73.242,-1000.000,-519.531,-69.336,0.000
1757709999.412,-4.395,-1000.000,-384.277,-54.688,0.000
1757709999.416,43.945,-1000.000,-494.141,22.461,0.000
1757709999.420,3.418,-1000.000,-590.820,31.738,0.000
1757709999.424,-70.312,-1000.000,-415.039,-49.316,0.000
1757709999.428,-17.578,-1000.000,-362.305,-38.086,0.000
1757709999.431,45.898,-1000.000,-369.629,11.230,0.000
1757709999.435,21.973,-1000.000,-382.324,22.949,0.000
1757709999.439,-62.500,-1000.000,-420.898,-30.762,0.000
1757709999.443,-62.500,-1000.000,-413.574,-61.523,0.000
1757709999.447,3.418,-1000.000,-394.531,-18.066,0.000
1757709999.451,24.414,-1000.000,-371.582,28.320,0.000
1757709999.455,-60.547,-998.535,-481.934,-8.301,0.000
1757709999.459,-82.031,-1000.000,-533.203,-73.242,0.000
1757709999.463,7.324,-990.234,-466.797,-39.551,0.000
1757709999.467,49.316,-965.820,-219.727,33.691,0.000
1757709999.471,4.883,-996.582,-357.910,51.270,0.000
1757709999.474,-63.477,-1000.000,-448.730,-18.066,0.000
1757709999.478,0.000,-750.488,-205.078,-11.230,0.000
1757709999.482,50.293,-494.629,-9.277,32.227,0.000
1757709999.486,8.789,-706.055,-239.746,41.016,0.000
1757709999.490,-73.730,-1000.000,-476.562,-41.016,0.000
1757709999.494,-41.016,-671.875,-256.836,-63.477,0.000
1757709999.498,38.086,-249.023,-30.762,-9.766,0.000
1757709999.502,28.320,-523.926,-229.980,29.297,0.000
1757709999.506,-73.242,-983.887,-600.098,-27.344,0.000
1757709999.510,-83.496,-618.652,-423.828,-70.312,0.000
1757709999.514,-7.324,-120.605,-170.410,-27.832,0.000
1757709999.517,19.043,-246.094,-308.594,7.812,0.000
1757709999.521,-58.594,-519.531,-427.246,-25.879,0.000
1757709999.525,-105.957,-337.402,-347.656,-94.238,0.000
1757709999.529,-27.344,116.699,-126.465,-57.617,0.000
1757709999.533,11.230,24.414,-174.805,0.977,0.000
1757709999.537,-53.223,-351.074,-479.492,-13.672,0.000
1757709999.541,-120.117,-482.422,-459.961,-83.984,0.000
1757709999.545,-56.152,-52.246,-235.352,-75.684,0.000
1757709999.549,12.695,-135.254,-378.906,-18.066,0.000
1757709999.553,-20.020,-576.172,-556.641,22.949,0.000
1757709999.557,-112.793,-154.297,-367.188,-54.199,0.000
1757709999.560,-83.008,282.715,-253.418,-77.637,0.000
1757709999.564,-11.719,145.508,-254.395,-19.531,0.000
1757709999.568,0.488,-195.801,-371.094,6.836,0.000
1757709999.572,-93.262,-183.105,-415.527,-41.504,0.000
1757709999.576,-114.746,135.254,-312.012,-95.703,0.000
1757709999.580,-30.273,142.578,-277.344,-60.547,0.000
1757709999.584,-2.441,77.637,-296.387,0.977,0.000
1757709999.588,-68.359,76.172,-396.973,-29.297,0.000
1757709999.592,-111.816,75.684,-402.832,-107.422,0.000
1757709999.596,-35.156,-3.418,-360.840,-74.707,0.000
1757709999.599,5.371,63.965,-303.223,-10.254,0.000
1757709999.603,-28.809,238.770,-339.844,7.812,0.000
1757709999.607,-84.961,126.953,-425.781,-59.570,0.000
1757709999.611,-47.852,-193.359,-376.953,-59.082,0.000
1757709999.615,11.230,-15.625,-258.789,-9.277,0.000
1757709999.619,-0.488,346.680,-323.242,17.578,0.000
1757709999.623,-97.168,-61.035,-489.746,-41.016,0.000
1757709999.627,-80.566,-128.906,-389.160,-84.473,0.000
1757709999.631,10.254,429.688,-212.891,-31.250,0.000
1757709999.635,34.668,302.246,-324.219,21.973,0.000
1757709999.639,-43.945,-282.227,-559.570,-22.461,0.000
1757709999.642,-77.148,-363.281,-531.250,-77.148,0.000
1757709999.646,-2.441,145.508,-253.418,-41.016,0.000
1757709999.650,37.598,558.594,-183.594,17.578,0.000
1757709999.654,-16.602,-162.598,-517.090,17.090,0.000
1757709999.658,-86.426,-728.516,-611.328,-41.504,0.000
1757709999.662,-24.902,176.758,-215.820,-29.785,0.000
1757709999.666,41.992,520.020,-202.637,18.066,0.000
1757709999.670,1.953,-53.223,-431.641,42.480,0.000
1757709999.674,-89.844,-200.195,-414.551,-37.109,0.000
1757709999.678,-44.922,197.754,-254.883,-68.848,0.000
1757709999.682,18.555,120.605,-278.320,-22.949,0.000
1757709999.685,11.719,-180.664,-420.410,31.250,0.000
1757709999.689,-65.430,-502.930,-509.277,-28.809,0.000
1757709999.693,-83.496,-305.176,-352.051,-84.961,0.000
1757709999.697,-9.766,174.805,-234.863,-46.387,0.000
1757709999.701,24.414,-437.988,-463.379,-1.465,0.000
1757709999.705,-77.637,-662.109,-557.617,-16.602,0.000
1757709999.709,-113.770,108.887,-353.027,-83.984,0.000
1757709999.713,-22.949,311.035,-301.758,-57.129,0.000
1757709999.717,4.883,127.441,-368.652,1.953,0.000
1757709999.721,-53.711,57.617,-432.617,-12.207,0.000
1757709999.724,-120.117,91.797,-417.480,-102.051,0.000
1757709999.728,-55.176,18.555,-390.137,-74.219,0.000
1757709999.732,6.836,-72.754,-425.293,-11.719,0.000
1757709999.736,-24.902,-177.246,-478.516,7.324,0.000
1757709999.740,-100.098,-445.801,-518.066,-52.246,0.000
1757709999.744,-75.684,-574.707,-545.898,-84.473,0.000
1757709999.748,-18.555,-601.562,-547.852,-43.457,0.000
1757709999.752,-12.695,-113.770,-382.324,25.391,0.000
1757709999.756,-87.891,-95.703,-487.793,-19.531,0.000
1757709999.760,-106.934,-520.020,-493.652,-96.680,0.000
1757709999.764,-41.504,-340.332,-347.656,-41.504,0.000
1757709999.767,1.953,108.398,-312.012,29.297,0.000
1757709999.771,-56.641,-304.688,-511.719,-7.812,0.000
1757709999.775,-125.000,-666.504,-525.391,-92.773,0.000
1757709999.779,-71.777,-330.078,-356.934,-80.078,0.000
1757709999.783,-5.371,-341.797,-402.344,9.277,0.000
1757709999.787,-38.086,-693.848,-517.090,45.410,0.000
1757709999.791,-132.812,-981.445,-698.730,-32.715,0.000
1757709999.795,-93.262,-729.004,-533.691,-48.828,0.000
1757709999.799,-2.441,-79.102,-265.137,-1.953,0.000
1757709999.803,-10.742,-312.500,-448.242,45.410,0.000
1757709999.807,-111.328,-785.645,-569.824,-27.832,0.000
1757709999.810,-115.723,-520.996,-378.418,-84.961,0.000
1757709999.814,-50.293,-195.801,-269.531,-41.992,0.000
1757709999.818,-3.418,-482.422,-440.430,27.832,0.000
1757709999.822,-83.984,-1000.000,-647.461,-0.977,0.000
1757709999.826,-119.629,-894.043,-517.090,-59.082,0.000
1757709999.830,-39.551,-713.379,-379.395,-21.484,0.000
1757709999.834,20.508,-863.281,-502.441,42.969,0.000
1757709999.838,-59.570,-1000.000,-683.594,31.738,0.000
1757709999.842,-143.555,-787.109,-460.449,-53.711,0.000
1757709999.846,-41.992,-457.520,-309.570,-31.738,0.000
1757709999.849,11.719,-662.109,-348.633,37.598,0.000
1757709999.853,-15.137,-896.484,-426.758,57.617,0.000
1757709999.857,-91.309,-838.379,-437.500,-25.391,0.000
1757709999.861,-75.684,-732.422,-371.582,-40.039,0.000
1757709999.865,-22.949,-795.410,-366.699,18.555,0.000
1757709999.869,-12.695,-859.375,-377.930,70.312,0.000
1757709999.873,-98.145,-936.523,-481.445,3.906,0.000
1757709999.877,-99.121,-989.746,-421.875,-60.059,0.000
1757709999.881,-8.301,-998.047,-497.070,-4.395,0.000
1757709999.885,18.066,-868.164,-496.094,70.312,0.000
1757709999.889,-70.801,-766.602,-390.137,21.973,0.000
1757709999.892,-105.957,-894.531,-441.406,-72.266,0.000
1757709999.896,-38.574,-779.785,-358.887,-41.504,0.000
1757709999.900,6.348,-587.891,-294.434,44.434,0.000
1757709999.904,-32.715,-800.293,-456.055,45.410,0.000
1757709999.908,-125.488,-1000.000,-571.777,-69.336,0.000
1757709999.912,-103.516,-856.934,-416.992,-79.590,0.000
1757709999.916,-42.480,-773.926,-330.566,-12.207,0.000
1757709999.920,-53.711,-923.828,-398.438,-8.301,0.000
1757709999.924,-150.879,-1000.000,-615.723,-96.680,0.000
1757709999.928,-117.676,-877.930,-559.082,-108.887,0.000
1757709999.931,-39.551,-485.352,-235.840,-71.289,0.000
1757709999.935,-55.664,-498.047,-288.086,-48.340,0.000
1757709999.939,-180.176,-881.836,-480.957,-106.934,0.000
1757709999.943,-207.520,-844.238,-395.508,-158.691,0.000
1757709999.947,-135.742,-540.039,-219.238,-119.141,0.000
1757709999.951,-106.445,-611.816,-278.809,-54.688,0.000
1757709999.955,-166.992,-885.254,-466.797,-95.703,0.000
1757709999.959,-239.258,-971.191,-451.172,-205.078,0.000
1757709999.963,-187.988,-661.621,-315.430,-189.453,0.000
1757709999.967,-125.000,-193.848,-277.832,-132.812,0.000
1757709999.971,-159.180,-532.715,-477.051,-87.402,0.000
1757709999.974,-253.906,-581.543,-468.750,-156.250,0.000
1757709999.978,-219.727,269.043,-257.324,-192.383,0.000
1757709999.982,-140.137,678.223,-241.699,-127.441,0.000
1757709999.986,-136.719,135.254,-426.758,-78.125,0.000
1757709999.990,-219.238,179.199,-408.203,-163.574,0.000
1757709999.994,-197.266,908.203,-234.863,-184.570,0.000
1757709999.998,-130.859,913.086,-263.672,-126.465,0.000
1757710000.002,-107.422,847.168,-351.074,-74.219,0.000
1757710000.006,-188.477,869.629,-399.902,-108.398,0.000
1757710000.010,-223.145,791.016,-381.836,-180.664,0.000
1757710000.014,-139.648,817.383,-356.445,-125.977,0.000
1757710000.017,-80.078,862.793,-389.160,-27.832,0.000
1757710000.021,-142.090,698.242,-463.379,-47.852,0.000
1757710000.025,-206.543,801.758,-342.285,-134.277,0.000
1757710000.029,-128.906,781.250,-370.117,-106.445,0.000
1757710000.033,-63.965,532.715,-467.773,-36.133,0.000
1757710000.037,-90.332,896.484,-309.570,-7.324,0.000
1757710000.041,-160.645,936.035,-395.508,-83.008,0.000
1757710000.045,-123.047,787.109,-333.496,-104.980,0.000
1757710000.049,-45.898,851.562,-205.566,-42.969,0.000
1757710000.053,-29.785,981.445,-244.141,15.625,0.000
1757710000.057,-107.910,832.520,-408.203,-46.875,0.000
1757710000.060,-112.305,653.320,-396.484,-97.168,0.000
1757710000.064,-42.969,598.145,-322.266,-41.016,0.000
